LoopCnt,H10Mode,H10AssistLevel,ImuHubConnected,SyncSignal,LeftHipAngle,RightHipAngle,LeftThighAngle,RightThighAngle,LeftHipTorque,RightHipTorque,LeftHipMotorAngle,RightHipMotorAngle,LeftHipImuGlobalAccX,LeftHipImuGlobalAccY,LeftHipImuGlobalAccZ,LeftHipImuGlobalGyrX,LeftHipImuGlobalGyrY,LeftHipImuGlobalGyrZ,RightHipImuGlobalAccX,RightHipImuGlobalAccY,RightHipImuGlobalAccZ,RightHipImuGlobalGyrX,RightHipImuGlobalGyrY,RightHipImuGlobalGyrZ,TrunkIMU_LocalAccX,TrunkIMU_LocalAccY,TrunkIMU_LocalAccZ,TrunkIMU_LocalGyrX,TrunkIMU_LocalGyrY,TrunkIMU_LocalGyrZ,TrunkIMU_QuatW,TrunkIMU_QuatX,TrunkIMU_QuatY,TrunkIMU_QuatZ,L_THIGH_IMU_QuatW,L_THIGH_IMU_QuatX,L_THIGH_IMU_QuatY,L_THIGH_IMU_QuatZ,L_THIGH_IMU_AccX,L_THIGH_IMU_AccY,L_THIGH_IMU_AccZ,L_THIGH_IMU_GyrX,L_THIGH_IMU_GyrY,L_THIGH_IMU_GyrZ,L_SHANK_IMU_QuatW,L_SHANK_IMU_QuatX,L_SHANK_IMU_QuatY,L_SHANK_IMU_QuatZ,L_SHANK_IMU_AccX,L_SHANK_IMU_AccY,L_SHANK_IMU_AccZ,L_SHANK_IMU_GyrX,L_SHANK_IMU_GyrY,L_SHANK_IMU_GyrZ,L_FOOT_IMU_QuatW,L_FOOT_IMU_QuatX,L_FOOT_IMU_QuatY,L_FOOT_IMU_QuatZ,L_FOOT_IMU_AccX,L_FOOT_IMU_AccY,L_FOOT_IMU_AccZ,L_FOOT_IMU_GyrX,L_FOOT_IMU_GyrY,L_FOOT_IMU_GyrZ,R_THIGH_IMU_QuatW,R_THIGH_IMU_QuatX,R_THIGH_IMU_QuatY,R_THIGH_IMU_QuatZ,R_THIGH_IMU_AccX,R_THIGH_IMU_AccY,R_THIGH_IMU_AccZ,R_THIGH_IMU_GyrX,R_THIGH_IMU_GyrY,R_THIGH_IMU_GyrZ,R_SHANK_IMU_QuatW,R_SHANK_IMU_QuatX,R_SHANK_IMU_QuatY,R_SHANK_IMU_QuatZ,R_SHANK_IMU_AccX,R_SHANK_IMU_AccY,R_SHANK_IMU_AccZ,R_SHANK_IMU_GyrX,R_SHANK_IMU_GyrY,R_SHANK_IMU_GyrZ,R_FOOT_IMU_QuatW,R_FOOT_IMU_QuatX,R_FOOT_IMU_QuatY,R_FOOT_IMU_QuatZ,R_FOOT_IMU_AccX,R_FOOT_IMU_AccY,R_FOOT_IMU_AccZ,R_FOOT_IMU_GyrX,R_FOOT_IMU_GyrY,R_FOOT_IMU_GyrZ
41444,0,0,1,0.0000,3.7573,5.4932,1.9116,3.6475,-0.0073,0.0037,-1.8018,0.8789,0.0000,9.8330,0.0000,0.6409,-1.7090,-0.1221,0.0000,9.8330,0.0000,0.6409,-1.7090,-0.1221,9.7885,-0.1814,0.2148,-0.0054,0.0105,-0.0027,0.6324,-0.3346,-0.6150,-0.3314,0.6789,0.3381,-0.5819,0.2933,9.7000,1.0900,0.9200,0.0000,0.0000,0.0000,0.7052,0.1970,-0.6607,0.1649,9.7700,0.5800,0.5100,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2049,3.9300,-1.5800,-8.8200,0.0000,0.0000,0.0000,0.7351,0.0769,-0.6640,0.1122,9.7400,-0.3500,1.0400,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7600,0.2400,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5300,1.2900,-8.5800,0.0000,0.0000,0.0000
41445,0,0,1,0.0000,3.7573,5.4932,1.9116,3.6475,0.0110,0.0110,-1.8018,0.8789,0.0527,9.7731,0.0479,0.8850,-1.8921,-0.2747,0.0527,9.7731,0.0479,0.8850,-1.8921,-0.2747,9.7861,-0.1959,0.1764,-0.0014,0.0105,-0.0024,0.6324,-0.3346,-0.6150,-0.3314,0.6789,0.3381,-0.5819,0.2933,9.7200,1.0700,0.9300,0.0000,0.0000,0.0000,0.7052,0.1970,-0.6607,0.1649,9.7900,0.5900,0.4700,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2049,3.9500,-1.5500,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0769,-0.6640,0.1122,9.7500,-0.3700,1.0300,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7600,0.2400,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5400,1.3100,-8.5800,0.0000,0.0000,0.0000
41446,0,0,1,0.0000,3.7573,5.4932,1.9116,3.6475,0.0037,-0.0201,-1.8018,0.8789,0.0335,9.8114,-0.0048,0.6714,-1.8921,-0.1831,0.0335,9.8114,-0.0048,0.6714,-1.8921,-0.1831,9.7861,-0.1959,0.1764,-0.0014,0.0105,-0.0024,0.6324,-0.3346,-0.6150,-0.3314,0.6789,0.3381,-0.5819,0.2933,9.6800,1.0700,0.9400,0.0000,0.0000,0.0000,0.7052,0.1970,-0.6607,0.1649,9.7900,0.5900,0.4700,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5600,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0769,-0.6640,0.1122,9.7400,-0.3700,1.0300,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7700,0.2400,0.4900,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5400,1.2900,-8.5800,0.0000,0.0000,0.0000
41447,0,0,1,0.0000,3.7573,5.4932,1.9116,3.6475,-0.0018,-0.0128,-1.8018,0.8789,0.0455,9.8019,0.0192,0.5798,-1.7395,-0.1526,0.0455,9.8019,0.0192,0.5798,-1.7395,-0.1526,9.7861,-0.1959,0.1764,-0.0014,0.0105,-0.0024,0.6324,-0.3346,-0.6150,-0.3314,0.6789,0.3381,-0.5819,0.2933,9.6800,1.0700,0.9400,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1649,9.7700,0.5900,0.4600,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5600,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0770,-0.6640,0.1122,9.7400,-0.3700,1.0100,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7800,0.2500,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5400,1.3100,-8.5800,0.0000,0.0000,0.0000
41448,0,0,1,0.0000,3.7573,5.4932,1.9116,3.6475,-0.0037,-0.0092,-1.8018,0.8789,0.0048,9.8330,0.0263,0.6409,-1.7395,-0.1526,0.0048,9.8330,0.0263,0.6409,-1.7395,-0.1526,9.7903,-0.1902,0.2142,-0.0102,0.0084,0.0038,0.6324,-0.3346,-0.6150,-0.3314,0.6789,0.3381,-0.5819,0.2933,9.6700,1.0900,0.9000,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1650,9.7800,0.6000,0.4500,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9200,-1.5600,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0770,-0.6640,0.1122,9.7400,-0.3700,1.0100,0.0000,0.0000,0.0000,0.5678,0.4418,-0.5292,0.4496,9.7800,0.2300,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5400,1.3200,-8.5600,0.0000,0.0000,0.0000
41449,0,0,1,0.0000,3.7573,5.4932,1.9116,3.6475,0.0037,-0.0128,-1.8018,0.8789,0.0096,9.8210,0.0144,0.7324,-1.8005,-0.1831,0.0096,9.8210,0.0144,0.7324,-1.8005,-0.1831,9.7903,-0.1902,0.2142,-0.0102,0.0084,0.0038,0.6324,-0.3346,-0.6150,-0.3314,0.6789,0.3381,-0.5819,0.2933,9.7200,1.0800,0.9100,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1650,9.7600,0.6000,0.4500,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9200,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7351,0.0770,-0.6640,0.1122,9.7500,-0.3700,1.0100,0.0000,0.0000,0.0000,0.5678,0.4418,-0.5292,0.4496,9.7800,0.2300,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5400,1.3200,-8.5600,0.0000,0.0000,0.0000
41450,0,0,1,0.0000,3.7573,5.4932,1.9116,3.6475,-0.0146,-0.0348,-1.8018,0.8789,0.0144,9.7875,0.0144,0.6104,-1.7090,-0.1526,0.0144,9.7875,0.0144,0.6104,-1.7090,-0.1526,9.8108,-0.1605,0.2096,-0.0046,0.0108,-0.0005,0.6324,-0.3346,-0.6150,-0.3315,0.6789,0.3381,-0.5819,0.2933,9.6700,1.0800,0.9000,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1650,9.7600,0.6000,0.4500,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9200,-1.5700,-8.8300,0.0000,0.0000,0.0000,0.7351,0.0770,-0.6640,0.1122,9.7200,-0.3600,1.0200,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7500,0.2400,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5400,1.3200,-8.5700,0.0000,0.0000,0.0000
41451,0,0,1,0.0000,3.7573,5.4932,1.9116,3.6475,0.0092,0.0201,-1.8018,0.8789,0.0407,9.7588,0.0479,0.6409,-1.7700,0.0000,0.0407,9.7588,0.0479,0.6409,-1.7700,0.0000,9.8108,-0.1605,0.2096,-0.0046,0.0108,-0.0005,0.6324,-0.3346,-0.6150,-0.3315,0.6789,0.3381,-0.5819,0.2933,9.6900,1.0800,0.8800,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1650,9.7600,0.6000,0.4600,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9300,-1.5500,-8.8200,0.0000,0.0000,0.0000,0.7351,0.0770,-0.6640,0.1122,9.7200,-0.3700,1.0200,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7500,0.2400,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5400,1.2900,-8.5900,0.0000,0.0000,0.0000
41452,0,0,1,0.0000,3.7573,5.4932,1.9116,3.6475,-0.0073,0.0110,-1.8018,0.8789,0.0503,9.8617,0.0096,0.8240,-1.8311,-0.0916,0.0503,9.8617,0.0096,0.8240,-1.8311,-0.0916,9.8108,-0.1605,0.2096,-0.0046,0.0108,-0.0005,0.6324,-0.3346,-0.6150,-0.3315,0.6789,0.3381,-0.5819,0.2933,9.6900,1.0800,0.8800,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1650,9.7700,0.5800,0.4700,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9300,-1.5500,-8.8200,0.0000,0.0000,0.0000,0.7351,0.0770,-0.6640,0.1122,9.7400,-0.3600,1.0200,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7700,0.2500,0.4600,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5300,1.3100,-8.5700,0.0000,0.0000,0.0000
41453,0,0,1,0.0000,3.7793,5.4932,1.9336,3.6475,0.0000,-0.0201,-1.8018,0.8789,0.0048,9.8114,0.0263,0.6409,-1.7090,-0.2441,0.0048,9.8114,0.0263,0.6409,-1.7090,-0.2441,9.7856,-0.1473,0.2397,-0.0092,0.0075,0.0005,0.6324,-0.3346,-0.6150,-0.3315,0.6789,0.3381,-0.5819,0.2933,9.7000,1.0800,0.8900,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1650,9.7700,0.5500,0.4400,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9200,-1.5700,-8.8300,0.0000,0.0000,0.0000,0.7351,0.0770,-0.6640,0.1122,9.7400,-0.3600,1.0200,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7600,0.2400,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5400,1.3000,-8.5650,0.0000,0.0000,0.0000
41454,0,0,1,0.0000,3.7793,5.4932,1.9336,3.6475,0.0110,-0.0201,-1.8018,0.8789,0.0575,9.8426,0.0311,0.6104,-1.6479,-0.1831,0.0575,9.8426,0.0311,0.6104,-1.6479,-0.1831,9.7856,-0.1473,0.2397,-0.0092,0.0075,0.0005,0.6324,-0.3346,-0.6150,-0.3315,0.6789,0.3381,-0.5819,0.2933,9.7000,1.0900,0.8900,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1650,9.7900,0.5500,0.4700,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9300,-1.5700,-8.8200,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1122,9.7300,-0.3700,1.0100,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7500,0.2300,0.4700,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5500,1.2900,-8.5600,0.0000,0.0000,0.0000
41455,0,0,1,0.0000,3.7793,5.4932,1.9336,3.6475,-0.0092,-0.0146,-1.8018,0.8789,0.0622,9.7923,0.0072,0.5798,-1.9836,-0.0610,0.0622,9.7923,0.0072,0.5798,-1.9836,-0.0610,9.8134,-0.1361,0.2364,-0.0025,0.0089,0.0024,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3381,-0.5819,0.2933,9.6900,1.0800,0.8800,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1650,9.7900,0.5500,0.4700,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5600,-8.7900,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1121,9.7200,-0.3900,1.0300,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7400,0.2300,0.4600,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5300,1.2900,-8.5700,0.0000,0.0000,0.0000
41456,0,0,1,0.0000,3.7573,5.4712,1.9336,3.6475,-0.0110,-0.0366,-1.8018,0.8789,-0.0048,9.7923,0.0599,0.5493,-1.8616,-0.1831,-0.0048,9.7923,0.0599,0.5493,-1.8616,-0.1831,9.8134,-0.1361,0.2364,-0.0025,0.0089,0.0024,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5819,0.2933,9.7000,1.0700,0.9100,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1650,9.7900,0.6000,0.4900,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5600,-8.7900,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1121,9.7000,-0.3900,1.0200,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7400,0.2300,0.4600,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5200,1.3100,-8.5800,0.0000,0.0000,0.0000
41457,0,0,1,0.0000,3.7573,5.4712,1.9336,3.6475,0.0092,-0.0110,-1.8018,0.8789,0.0527,9.8306,0.0670,0.6409,-1.4954,0.0305,0.0527,9.8306,0.0670,0.6409,-1.4954,0.0305,9.8134,-0.1361,0.2364,-0.0025,0.0089,0.0024,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5819,0.2933,9.7000,1.0700,0.9100,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6607,0.1650,9.7800,0.6000,0.5100,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9200,-1.5500,-8.8200,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1121,9.7000,-0.3900,1.0200,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7600,0.2400,0.4600,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5400,1.3100,-8.5600,0.0000,0.0000,0.0000
41458,0,0,1,0.0000,3.7573,5.4712,1.9336,3.6475,0.0092,0.0220,-1.8018,0.8789,0.0096,9.7779,0.0120,0.5188,-1.6785,-0.1831,0.0096,9.7779,0.0120,0.5188,-1.6785,-0.1831,9.8299,-0.1321,0.2778,-0.0062,0.0076,-0.0017,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3381,-0.5819,0.2934,9.6600,1.1000,0.9100,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1650,9.7800,0.5900,0.5300,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1121,9.7100,-0.3700,1.0300,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7600,0.2400,0.4600,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0445,0.2356,4.5400,1.3100,-8.5600,0.0000,0.0000,0.0000
41459,0,0,1,0.0000,3.7573,5.4712,1.9336,3.6475,-0.0073,0.0000,-1.8018,0.8789,0.0263,9.8019,0.0144,0.5493,-1.9226,-0.0305,0.0263,9.8019,0.0144,0.5493,-1.9226,-0.0305,9.8299,-0.1321,0.2778,-0.0062,0.0076,-0.0017,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5819,0.2934,9.6900,1.1000,0.9000,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1650,9.7700,0.6100,0.5300,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5700,-8.8300,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1121,9.7200,-0.3800,1.0100,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7800,0.2400,0.4900,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0444,0.2356,4.5200,1.3100,-8.5600,0.0000,0.0000,0.0000
41460,0,0,1,0.0000,3.7573,5.4712,1.9336,3.6475,-0.0110,-0.0110,-1.8018,0.8789,0.0694,9.7588,0.0551,0.4272,-1.8311,0.0000,0.0694,9.7588,0.0551,0.4272,-1.8311,0.0000,9.8191,-0.1294,0.2602,-0.0036,0.0076,-0.0023,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5819,0.2934,9.7000,1.1000,0.9200,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1650,9.7700,0.6100,0.5300,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5600,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1121,9.7000,-0.3800,1.0200,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7800,0.2400,0.4900,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0444,0.2356,4.5300,1.2800,-8.5700,0.0000,0.0000,0.0000
41461,0,0,1,0.0000,3.7573,5.4712,1.9336,3.6475,0.0183,-0.0055,-1.8018,0.8789,-0.0144,9.7923,-0.0311,0.4272,-1.5869,-0.0305,-0.0144,9.7923,-0.0311,0.4272,-1.5869,-0.0305,9.8191,-0.1294,0.2602,-0.0036,0.0076,-0.0023,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5819,0.2934,9.7000,1.1200,0.9100,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1650,9.7700,0.6200,0.5500,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5600,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1121,9.7200,-0.3800,1.0200,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7700,0.2300,0.4800,0.0000,0.0000,0.0000,0.0787,0.9676,-0.0444,0.2356,4.5400,1.2800,-8.5600,0.0000,0.0000,0.0000
41462,0,0,1,0.0000,3.7573,5.4712,1.9336,3.6475,0.0000,-0.0073,-1.8018,0.8789,0.0335,9.7636,0.0431,0.3357,-1.6785,0.0000,0.0335,9.7636,0.0431,0.3357,-1.6785,0.0000,9.8191,-0.1294,0.2602,-0.0036,0.0076,-0.0023,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5819,0.2934,9.7000,1.1200,0.9100,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1651,9.7600,0.6400,0.5500,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9600,-1.5700,-8.8300,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1121,9.7300,-0.3800,1.0300,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7600,0.2200,0.4600,0.0000,0.0000,0.0000,0.0786,0.9676,-0.0444,0.2356,4.5300,1.3100,-8.5700,0.0000,0.0000,0.0000
41463,0,0,1,0.0000,3.7573,5.4932,1.9336,3.6694,0.0165,-0.0092,-1.8018,0.8789,0.0239,9.8019,-0.0096,0.4883,-1.8616,0.0305,0.0239,9.8019,-0.0096,0.4883,-1.8616,0.0305,9.8296,-0.1280,0.2830,-0.0020,0.0022,0.0002,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5819,0.2934,9.7100,1.1100,0.9300,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1651,9.7500,0.6400,0.5700,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5800,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1121,9.7200,-0.3900,1.0400,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7700,0.2300,0.4600,0.0000,0.0000,0.0000,0.0786,0.9676,-0.0444,0.2356,4.5300,1.3100,-8.5700,0.0000,0.0000,0.0000
41464,0,0,1,0.0000,3.7573,5.4932,1.9336,3.6694,0.0128,-0.0110,-1.8018,0.8789,-0.0120,9.8402,0.0168,0.3357,-1.6174,0.0000,-0.0120,9.8402,0.0168,0.3357,-1.6174,0.0000,9.8296,-0.1280,0.2830,-0.0020,0.0022,0.0002,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5818,0.2934,9.7200,1.1500,0.9300,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1651,9.7500,0.6400,0.5700,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5600,-8.8200,0.0000,0.0000,0.0000,0.7351,0.0771,-0.6640,0.1121,9.7200,-0.3900,1.0400,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7800,0.2200,0.4500,0.0000,0.0000,0.0000,0.0786,0.9676,-0.0444,0.2356,4.5200,1.3000,-8.5900,0.0000,0.0000,0.0000
41465,0,0,1,0.0000,3.7573,5.4932,1.9336,3.6694,0.0055,-0.0146,-1.8018,0.8789,0.0287,9.8282,0.0096,0.2747,-1.5564,-0.0305,0.0287,9.8282,0.0096,0.2747,-1.5564,-0.0305,9.8636,-0.1270,0.2810,0.0024,0.0063,0.0006,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5818,0.2934,9.7000,1.1400,0.9400,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1651,9.7500,0.6400,0.5700,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5600,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0772,-0.6640,0.1121,9.7100,-0.3800,1.0200,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7800,0.2200,0.4500,0.0000,0.0000,0.0000,0.0786,0.9676,-0.0444,0.2356,4.5500,1.2900,-8.5700,0.0000,0.0000,0.0000
41466,0,0,1,0.0000,3.7573,5.4932,1.9336,3.6694,0.0110,0.0201,-1.8018,0.8789,0.0192,9.8138,0.0335,0.4272,-1.7700,0.0000,0.0192,9.8138,0.0335,0.4272,-1.7700,0.0000,9.8636,-0.1270,0.2810,0.0024,0.0063,0.0006,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5818,0.2934,9.7000,1.1600,0.9400,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1651,9.7500,0.6300,0.5600,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5600,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0772,-0.6640,0.1120,9.7100,-0.3600,1.0400,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4496,9.7600,0.2300,0.4700,0.0000,0.0000,0.0000,0.0786,0.9676,-0.0444,0.2356,4.5400,1.3200,-8.5700,0.0000,0.0000,0.0000
41467,0,0,1,0.0000,3.7573,5.4932,1.9336,3.6694,-0.0092,-0.0201,-1.8018,0.8789,0.0670,9.8521,0.0311,0.2136,-1.6785,-0.0916,0.0670,9.8521,0.0311,0.2136,-1.6785,-0.0916,9.8636,-0.1270,0.2810,0.0024,0.0063,0.0006,0.6324,-0.3346,-0.6149,-0.3315,0.6789,0.3380,-0.5818,0.2934,9.7400,1.1500,0.9500,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1651,9.7600,0.6400,0.5500,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9400,-1.5800,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0772,-0.6640,0.1120,9.7200,-0.3800,1.0300,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4495,9.7700,0.2200,0.4600,0.0000,0.0000,0.0000,0.0786,0.9676,-0.0444,0.2356,4.5400,1.3100,-8.5600,0.0000,0.0000,0.0000
41468,0,0,1,0.0000,3.7573,5.4932,1.9336,3.6694,-0.0073,0.0073,-1.8018,0.8789,0.0192,9.8067,0.0168,0.1831,-1.7090,0.0000,0.0192,9.8067,0.0168,0.1831,-1.7090,0.0000,9.8723,-0.1458,0.2667,-0.0043,0.0042,0.0030,0.6325,-0.3346,-0.6149,-0.3316,0.6789,0.3380,-0.5818,0.2934,9.7400,1.1500,0.9500,0.0000,0.0000,0.0000,0.7051,0.1970,-0.6608,0.1651,9.7500,0.6400,0.5700,0.0000,0.0000,0.0000,0.0879,-0.9746,-0.0202,-0.2048,3.9500,-1.6000,-8.8100,0.0000,0.0000,0.0000,0.7351,0.0772,-0.6640,0.1120,9.7200,-0.3800,1.0300,0.0000,0.0000,0.0000,0.5678,0.4419,-0.5292,0.4495,9.7600,0.2200,0.4600,0.0000,0.0000,0.0000,0.0786,0.9676,-0.0444,0.2356,4.5400,1.3100,-8.5600,0.0000,0.0000,0.0000
