LoopCnt,H10Mode,H10AssistLevel,ImuHubConnected,LeftHipAngle,RightHipAngle,LeftThighAngle,RightThighAngle,LeftHipTorque,RightHipTorque,LeftHipMotorAngle,RightHipMotorAngle,LeftHipImuGlobalAccX,LeftHipImuGlobalAccY,LeftHipImuGlobalAccZ,LeftHipImuGlobalGyrX,LeftHipImuGlobalGyrY,LeftHipImuGlobalGyrZ,RightHipImuGlobalAccX,RightHipImuGlobalAccY,RightHipImuGlobalAccZ,RightHipImuGlobalGyrX,RightHipImuGlobalGyrY,RightHipImuGlobalGyrZ,HeadIMU_LocalAccX,HeadIMU_LocalAccY,HeadIMU_LocalAccZ,HeadIMU_LocalGyrX,HeadIMU_LocalGyrY,HeadIMU_LocalGyrZ,HeadIMU_QuatW,HeadIMU_QuatX,HeadIMU_QuatY,HeadIMU_QuatZ,Pelvis_IMU_QuatW,Pelvis_IMU_QuatX,Pelvis_IMU_QuatY,Pelvis_IMU_QuatZ,Pelvis_IMU_AccX,Pelvis_IMU_AccY,Pelvis_IMU_AccZ,Pelvis_IMU_GyrX,Pelvis_IMU_GyrY,Pelvis_IMU_GyrZ,L_Upperarm_IMU_QuatW,L_Upperarm_IMU_QuatX,L_Upperarm_IMU_QuatY,L_Upperarm_IMU_QuatZ,L_Upperarm_IMU_AccX,L_Upperarm_IMU_AccY,L_Upperarm_IMU_AccZ,L_Upperarm_IMU_GyrX,L_Upperarm_IMU_GyrY,L_Upperarm_IMU_GyrZ,L_Lowerarm_IMU_QuatW,L_Lowerarm_IMU_QuatX,L_Lowerarm_IMU_QuatY,L_Lowerarm_IMU_QuatZ,L_Lowerarm_IMU_AccX,L_Lowerarm_IMU_AccY,L_Lowerarm_IMU_AccZ,L_Lowerarm_IMU_GyrX,L_Lowerarm_IMU_GyrY,L_Lowerarm_IMU_GyrZ,Chest_IMU_QuatW,Chest_IMU_QuatX,Chest_IMU_QuatY,Chest_IMU_QuatZ,Chest_IMU_AccX,Chest_IMU_AccY,Chest_IMU_AccZ,Chest_IMU_GyrX,Chest_IMU_GyrY,Chest_IMU_GyrZ,R_Upperarm_IMU_QuatW,R_Upperarm_IMU_QuatX,R_Upperarm_IMU_QuatY,R_Upperarm_IMU_QuatZ,R_Upperarm_IMU_AccX,R_Upperarm_IMU_AccY,R_Upperarm_IMU_AccZ,R_Upperarm_IMU_GyrX,R_Upperarm_IMU_GyrY,R_Upperarm_IMU_GyrZ,R_Lowerarm_IMU_QuatW,R_Lowerarm_IMU_QuatX,R_Lowerarm_IMU_QuatY,R_Lowerarm_IMU_QuatZ,R_Lowerarm_IMU_AccX,R_Lowerarm_IMU_AccY,R_Lowerarm_IMU_AccZ,R_Lowerarm_IMU_GyrX,R_Lowerarm_IMU_GyrY,R_Lowerarm_IMU_GyrZ
528153,0,0,1,-22.2583,-15.8423,-9.9976,-3.5815,0.0146,-0.0165,-23.5986,-18.5229,0.0048,9.73,0.1006,-1.2817,-1.4343,-0.061,0.0048,9.73,0.1006,-1.2817,-1.4343,-0.061,-7.8076,1.4457,5.741,-0.0052,-0.0942,0.016,0.4802,-0.3317,0.314,0.7489,0.5676,0.4052,0.5843,-0.4147,-9.76,-0.21,-0.18,0,0,0,0.4099,0.6054,0.4709,0.4934,2.2,9.46,-1.77,0,0,0,0.2989,0.562,0.4811,0.6026,3.87,9.06,-0.87,0,0,0,-0.504,-0.4855,-0.5157,0.4942,-9.76,-0.19,0.01,0,0,0,-0.4279,-0.5735,0.4413,0.5413,-2.35,9.51,-0.5,0,0,0,0.5159,0.6377,0.2135,0.5304,4.51,8.59,0.92,0,0,0
528154,0,0,1,-22.2583,-15.8423,-9.9976,-3.5815,-0.011,0.0073,-23.5986,-18.5229,0.0575,9.7396,0.0742,-1.2512,-1.2512,0.2441,0.0575,9.7396,0.0742,-1.2512,-1.2512,0.2441,-7.8076,1.4457,5.741,-0.0052,-0.0942,0.016,0.4802,-0.3317,0.314,0.7489,0.5676,0.4052,0.5843,-0.4147,-9.77,-0.21,-0.17,0,0,0,0.4099,0.6054,0.4709,0.4934,2.22,9.47,-1.77,0,0,0,0.2988,0.562,0.4812,0.6026,3.9,9.06,-0.88,0,0,0,-0.504,-0.4855,-0.5157,0.4942,-9.74,-0.17,0,0,0,0,-0.428,-0.5735,0.4412,0.5413,-2.35,9.54,-0.49,0,0,0,0.516,0.6377,0.2135,0.5304,4.45,8.61,0.93,0,0,0
528155,0,0,1,-22.2583,-15.8423,-9.9976,-3.5815,0.0146,-0.0165,-23.5986,-18.5229,0.0622,9.7683,0.103,-1.3123,-1.5869,-0.3052,0.0622,9.7683,0.103,-1.3123,-1.5869,-0.3052,-7.7605,1.4841,5.7318,-0.0013,-0.0957,0.0155,0.4802,-0.3315,0.3139,0.749,0.5677,0.4052,0.5843,-0.4147,-9.75,-0.2,-0.17,0,0,0,0.41,0.6054,0.471,0.4934,2.22,9.45,-1.76,0,0,0,0.2988,0.562,0.4812,0.6026,3.89,9.05,-0.86,0,0,0,-0.504,-0.4854,-0.5157,0.4942,-9.76,-0.18,-0.02,0,0,0,-0.428,-0.5735,0.4412,0.5413,-2.34,9.54,-0.5,0,0,0,0.516,0.6377,0.2135,0.5304,4.55,8.64,0.94,0,0,0
528156,0,0,1,-22.2583,-15.8423,-9.9976,-3.5815,0.0073,-0.0146,-23.5986,-18.5229,0.0694,9.7588,0.1125,-1.3428,-1.3123,0.061,0.0694,9.7588,0.1125,-1.3428,-1.3123,0.061,-7.7605,1.4841,5.7318,-0.0013,-0.0957,0.0155,0.4802,-0.3315,0.3139,0.749,0.5677,0.4052,0.5843,-0.4147,-9.76,-0.2,-0.14,0,0,0,0.41,0.6054,0.471,0.4934,2.22,9.45,-1.76,0,0,0,0.2988,0.562,0.4812,0.6026,3.89,9.05,-0.86,0,0,0,-0.5041,-0.4854,-0.5157,0.4941,-9.77,-0.19,-0.04,0,0,0,-0.428,-0.5735,0.4412,0.5413,-2.34,9.54,-0.5,0,0,0,0.516,0.6377,0.2135,0.5305,4.48,8.66,0.93,0,0,0
528157,0,0,1,-22.2803,-15.8423,-10.0195,-3.5815,-0.0092,-0.0165,-23.5986,-18.5229,0.0503,9.7157,0.1149,-1.2817,-1.3428,0.1831,0.0503,9.7157,0.1149,-1.2817,-1.3428,0.1831,-7.7317,1.5474,5.727,0.0028,-0.0973,0.0193,0.4803,-0.3313,0.3138,0.7491,0.5677,0.4052,0.5843,-0.4147,-9.76,-0.2,-0.14,0,0,0,0.41,0.6054,0.471,0.4934,2.2,9.44,-1.76,0,0,0,0.2988,0.562,0.4812,0.6026,3.9,9.04,-0.85,0,0,0,-0.5041,-0.4854,-0.5157,0.4941,-9.77,-0.19,-0.04,0,0,0,-0.428,-0.5736,0.4412,0.5413,-2.33,9.54,-0.52,0,0,0,0.516,0.6376,0.2136,0.5305,4.49,8.73,0.9,0,0,0
528158,0,0,1,-22.2803,-15.8423,-10.0195,-3.5815,-0.0128,-0.0165,-23.5986,-18.5229,0.0503,9.7588,0.0886,-1.1902,-1.3428,0,0.0503,9.7588,0.0886,-1.1902,-1.3428,0,-7.7317,1.5474,5.727,0.0028,-0.0973,0.0193,0.4803,-0.3313,0.3138,0.7491,0.5677,0.4051,0.5843,-0.4147,-9.76,-0.2,-0.15,0,0,0,0.41,0.6054,0.471,0.4934,2.2,9.44,-1.75,0,0,0,0.2988,0.562,0.4813,0.6026,3.89,9.02,-0.87,0,0,0,-0.5041,-0.4854,-0.5157,0.4941,-9.77,-0.17,-0.05,0,0,0,-0.428,-0.5736,0.4412,0.5412,-2.3,9.56,-0.5,0,0,0,0.516,0.6376,0.2136,0.5305,4.49,8.73,0.9,0,0,0
528159,0,0,1,-22.2803,-15.8423,-10.0195,-3.5815,0.0018,0.0201,-23.5986,-18.5229,0.0838,9.7492,0.1221,-1.1292,-1.3733,0.1831,0.0838,9.7492,0.1221,-1.1292,-1.3733,0.1831,-7.7317,1.5474,5.727,0.0028,-0.0973,0.0193,0.4803,-0.3313,0.3138,0.7491,0.5677,0.4051,0.5842,-0.4147,-9.75,-0.2,-0.15,0,0,0,0.41,0.6053,0.471,0.4934,2.17,9.43,-1.77,0,0,0,0.2987,0.5619,0.4813,0.6026,3.89,9,-0.86,0,0,0,-0.5041,-0.4854,-0.5157,0.4941,-9.79,-0.14,-0.04,0,0,0,-0.4281,-0.5736,0.4412,0.5412,-2.31,9.57,-0.51,0,0,0,0.516,0.6376,0.2136,0.5305,4.54,8.76,0.91,0,0,0
528160,0,0,1,-22.2803,-15.8423,-10.0195,-3.5815,-0.0092,0.0201,-23.5986,-18.5229,0.0694,9.7683,0.1149,-1.2817,-1.0376,-0.1526,0.0694,9.7683,0.1149,-1.2817,-1.0376,-0.1526,-7.7433,1.5685,5.7552,0.005,-0.0952,0.0214,0.4803,-0.3311,0.3137,0.7492,0.5678,0.4051,0.5842,-0.4147,-9.74,-0.21,-0.11,0,0,0,0.4101,0.6053,0.471,0.4933,2.15,9.41,-1.75,0,0,0,0.2987,0.5619,0.4813,0.6026,3.87,9.01,-0.86,0,0,0,-0.5041,-0.4853,-0.5157,0.4941,-9.78,-0.12,-0.03,0,0,0,-0.4281,-0.5736,0.4412,0.5412,-2.29,9.58,-0.53,0,0,0,0.516,0.6376,0.2136,0.5305,4.6,8.78,0.97,0,0,0
528161,0,0,1,-22.2583,-15.8423,-10.0195,-3.6035,-0.022,-0.0018,-23.5986,-18.5229,0.067,9.8067,0.0575,-1.4648,-1.4038,0.0305,0.067,9.8067,0.0575,-1.4648,-1.4038,0.0305,-7.7433,1.5685,5.7552,0.005,-0.0952,0.0214,0.4803,-0.3311,0.3137,0.7492,0.5678,0.4051,0.5842,-0.4147,-9.75,-0.19,-0.09,0,0,0,0.4101,0.6053,0.471,0.4933,2.15,9.41,-1.75,0,0,0,0.2987,0.5619,0.4813,0.6026,3.87,9.01,-0.86,0,0,0,-0.5042,-0.4853,-0.5157,0.4941,-9.77,-0.14,0,0,0,0,-0.4281,-0.5736,0.4412,0.5412,-2.29,9.58,-0.53,0,0,0,0.516,0.6376,0.2136,0.5305,4.51,8.71,0.99,0,0,0
528162,0,0,1,-22.2583,-15.8423,-10.0195,-3.6035,0.0055,0.0092,-23.5986,-18.5229,0.0694,9.7444,0.1221,-1.3428,-1.1292,0,0.0694,9.7444,0.1221,-1.3428,-1.1292,0,-7.7388,1.5985,5.7697,0.0074,-0.0929,0.0203,0.4804,-0.3309,0.3136,0.7492,0.5678,0.4051,0.5842,-0.4148,-9.73,-0.2,-0.07,0,0,0,0.4101,0.6053,0.471,0.4933,2.13,9.4,-1.74,0,0,0,0.2987,0.5619,0.4813,0.6026,3.84,8.99,-0.88,0,0,0,-0.5042,-0.4853,-0.5157,0.4941,-9.77,-0.14,0,0,0,0,-0.4281,-0.5736,0.4412,0.5412,-2.3,9.57,-0.53,0,0,0,0.516,0.6376,0.2136,0.5305,4.51,8.71,0.99,0,0,0
528163,0,0,1,-22.2583,-15.8423,-10.0195,-3.6035,-0.0165,0.0073,-23.5986,-18.5229,0.0431,9.7875,0.1317,-1.4038,-1.3123,0.0305,0.0431,9.7875,0.1317,-1.4038,-1.3123,0.0305,-7.7388,1.5985,5.7697,0.0074,-0.0929,0.0203,0.4804,-0.3309,0.3136,0.7492,0.5678,0.4051,0.5842,-0.4148,-9.73,-0.2,-0.07,0,0,0,0.4101,0.6053,0.471,0.4933,2.08,9.38,-1.73,0,0,0,0.2987,0.5619,0.4814,0.6026,3.81,8.98,-0.88,0,0,0,-0.5042,-0.4853,-0.5157,0.4941,-9.77,-0.14,0,0,0,0,-0.4281,-0.5736,0.4412,0.5411,-2.23,9.56,-0.53,0,0,0,0.516,0.6375,0.2137,0.5306,4.52,8.65,0.96,0,0,0
528164,0,0,1,-22.2583,-15.8423,-10.0195,-3.6035,0.0165,-0.0146,-23.5986,-18.5229,-0.0096,9.7731,0.1484,-1.3428,-1.2207,-0.0916,-0.0096,9.7731,0.1484,-1.3428,-1.2207,-0.0916,-7.7388,1.5985,5.7697,0.0074,-0.0929,0.0203,0.4804,-0.3309,0.3136,0.7492,0.5678,0.4051,0.5842,-0.4148,-9.74,-0.21,-0.09,0,0,0,0.4101,0.6053,0.471,0.4933,2.07,9.39,-1.69,0,0,0,0.2987,0.5619,0.4814,0.6026,3.82,8.96,-0.89,0,0,0,-0.5042,-0.4853,-0.5157,0.4941,-9.8,-0.15,0,0,0,0,-0.4282,-0.5736,0.4412,0.5411,-2.21,9.57,-0.54,0,0,0,0.5161,0.6375,0.2136,0.5305,4.54,8.63,0.95,0,0,0
528165,0,0,1,-22.2583,-15.8423,-10.0195,-3.6035,-0.0055,0.0146,-23.5986,-18.5229,0.0335,9.8258,0.091,-1.2817,-1.1292,0.1526,0.0335,9.8258,0.091,-1.2817,-1.1292,0.1526,-7.7552,1.5756,5.8003,0.0119,-0.0898,0.026,0.4804,-0.3307,0.3136,0.7493,0.5678,0.4051,0.5842,-0.4148,-9.76,-0.19,-0.08,0,0,0,0.4102,0.6053,0.471,0.4933,2.07,9.38,-1.7,0,0,0,0.2987,0.5618,0.4814,0.6027,3.79,8.96,-0.87,0,0,0,-0.5043,-0.4853,-0.5157,0.4941,-9.82,-0.15,0,0,0,0,-0.4282,-0.5737,0.4412,0.5411,-2.18,9.54,-0.52,0,0,0,0.5161,0.6375,0.2136,0.5305,4.5,8.6,0.97,0,0,0
528166,0,0,1,-22.2583,-15.8423,-10.0195,-3.6035,0.0146,0.011,-23.5986,-18.5229,0.0838,9.7923,0.1101,-1.4648,-1.2512,0.0305,0.0838,9.7923,0.1101,-1.4648,-1.2512,0.0305,-7.7552,1.5756,5.8003,0.0119,-0.0898,0.026,0.4804,-0.3307,0.3136,0.7493,0.5678,0.4051,0.5841,-0.4148,-9.75,-0.23,-0.08,0,0,0,0.4102,0.6053,0.471,0.4933,2.07,9.38,-1.7,0,0,0,0.2987,0.5618,0.4814,0.6027,3.79,8.96,-0.87,0,0,0,-0.5043,-0.4852,-0.5156,0.4941,-9.8,-0.17,-0.01,0,0,0,-0.4282,-0.5737,0.4412,0.5411,-2.18,9.54,-0.52,0,0,0,0.5161,0.6374,0.2136,0.5306,4.47,8.59,0.92,0,0,0
528167,0,0,1,-22.2583,-15.8423,-10.0195,-3.6035,0,-0.0165,-23.5986,-18.5229,0.0934,9.8282,0.1149,-1.5564,-1.2512,0.2136,0.0934,9.8282,0.1149,-1.5564,-1.2512,0.2136,-7.7619,1.5431,5.8055,0.016,-0.0848,0.0209,0.4804,-0.3306,0.3135,0.7494,0.5678,0.4051,0.5841,-0.4148,-9.77,-0.23,-0.08,0,0,0,0.4102,0.6053,0.471,0.4933,2.05,9.35,-1.66,0,0,0,0.2987,0.5618,0.4814,0.6027,3.78,8.96,-0.86,0,0,0,-0.5043,-0.4852,-0.5156,0.4941,-9.8,-0.17,-0.01,0,0,0,-0.4282,-0.5737,0.4412,0.541,-2.13,9.53,-0.53,0,0,0,0.516,0.6374,0.2137,0.5306,4.51,8.62,0.93,0,0,0
528168,0,0,1,-22.2583,-15.8423,-10.0195,-3.6035,-0.0092,-0.0055,-23.5986,-18.5229,0.0503,9.7875,0.0982,-1.2207,-1.3733,0.3052,0.0503,9.7875,0.0982,-1.2207,-1.3733,0.3052,-7.7619,1.5431,5.8055,0.016,-0.0848,0.0209,0.4804,-0.3306,0.3135,0.7494,0.5678,0.4051,0.5841,-0.4148,-9.77,-0.23,-0.08,0,0,0,0.4102,0.6053,0.471,0.4933,2.05,9.36,-1.64,0,0,0,0.2987,0.5618,0.4815,0.6027,3.76,8.95,-0.87,0,0,0,-0.5043,-0.4852,-0.5156,0.4941,-9.8,-0.18,0,0,0,0,-0.4282,-0.5737,0.4411,0.541,-2.13,9.52,-0.54,0,0,0,0.516,0.6374,0.2137,0.5306,4.51,8.62,0.93,0,0,0
528169,0,0,1,-22.2583,-15.8423,-10.0195,-3.6035,0.0201,0.0183,-23.5986,-18.5229,0.0838,9.8067,0.091,-1.4038,-1.0681,0.0305,0.0838,9.8067,0.091,-1.4038,-1.0681,0.0305,-7.7895,1.5401,5.8282,0.0198,-0.0765,0.0218,0.4805,-0.3304,0.3134,0.7495,0.5678,0.4051,0.5841,-0.4148,-9.79,-0.23,-0.1,0,0,0,0.4102,0.6053,0.471,0.4933,2.06,9.35,-1.61,0,0,0,0.2987,0.5617,0.4815,0.6027,3.77,8.95,-0.85,0,0,0,-0.5043,-0.4852,-0.5156,0.4941,-9.79,-0.16,0,0,0,0,-0.4283,-0.5737,0.4411,0.541,-2.13,9.52,-0.57,0,0,0,0.516,0.6374,0.2137,0.5307,4.48,8.66,0.95,0,0,0
528170,0,0,1,-22.2803,-15.8423,-10.0415,-3.6035,-0.0037,0.0146,-23.5986,-18.5229,0.0599,9.7683,0.103,-1.2207,-1.0071,0.4883,0.0599,9.7683,0.103,-1.2207,-1.0071,0.4883,-7.7895,1.5401,5.8282,0.0198,-0.0765,0.0218,0.4805,-0.3304,0.3134,0.7495,0.5678,0.4051,0.5841,-0.4149,-9.77,-0.25,-0.09,0,0,0,0.4102,0.6053,0.471,0.4933,2.05,9.36,-1.6,0,0,0,0.2986,0.5617,0.4815,0.6027,3.76,8.95,-0.84,0,0,0,-0.5044,-0.4852,-0.5156,0.4941,-9.81,-0.13,0.02,0,0,0,-0.4283,-0.5737,0.4411,0.5409,-2.16,9.51,-0.56,0,0,0,0.516,0.6374,0.2137,0.5307,4.47,8.65,0.99,0,0,0
528171,0,0,1,-22.2803,-15.8423,-10.0415,-3.6035,-0.011,0,-23.5986,-18.5229,0.0694,9.7779,0.158,-1.4343,-1.3733,0.2136,0.0694,9.7779,0.158,-1.4343,-1.3733,0.2136,-7.7895,1.5401,5.8282,0.0198,-0.0765,0.0218,0.4805,-0.3304,0.3134,0.7495,0.5679,0.4051,0.5841,-0.4149,-9.77,-0.28,-0.09,0,0,0,0.4102,0.6053,0.471,0.4933,2.07,9.34,-1.58,0,0,0,0.2986,0.5617,0.4815,0.6027,3.76,8.95,-0.84,0,0,0,-0.5044,-0.4852,-0.5156,0.4941,-9.83,-0.14,0.03,0,0,0,-0.4283,-0.5737,0.4411,0.5409,-2.16,9.51,-0.56,0,0,0,0.516,0.6373,0.2138,0.5307,4.47,8.69,0.99,0,0,0
528172,0,0,1,-22.2803,-15.8643,-10.0415,-3.6255,-0.0055,0.022,-23.5986,-18.5229,0.0551,9.8114,0.0934,-1.4648,-1.1292,0.3052,0.0551,9.8114,0.0934,-1.4648,-1.1292,0.3052,-7.8092,1.5396,5.8311,0.0227,-0.0729,0.0214,0.4805,-0.3302,0.3134,0.7496,0.5679,0.4051,0.5841,-0.4149,-9.77,-0.28,-0.09,0,0,0,0.4102,0.6053,0.471,0.4933,2.07,9.34,-1.58,0,0,0,0.2986,0.5617,0.4815,0.6027,3.74,8.94,-0.84,0,0,0,-0.5044,-0.4852,-0.5156,0.4941,-9.81,-0.15,0.01,0,0,0,-0.4283,-0.5737,0.4411,0.5409,-2.13,9.54,-0.55,0,0,0,0.516,0.6373,0.2138,0.5308,4.45,8.67,1,0,0,0
528173,0,0,1,-22.2583,-15.8423,-10.0415,-3.6255,0.0073,-0.0183,-23.5986,-18.5229,0.0814,9.8641,0.0551,-1.3733,-1.2207,0.1221,0.0814,9.8641,0.0551,-1.3733,-1.2207,0.1221,-7.8092,1.5396,5.8311,0.0227,-0.0729,0.0214,0.4805,-0.3302,0.3134,0.7496,0.5679,0.4051,0.5841,-0.4149,-9.79,-0.26,-0.12,0,0,0,0.4102,0.6053,0.471,0.4933,2.07,9.34,-1.58,0,0,0,0.2986,0.5616,0.4816,0.6027,3.75,8.95,-0.82,0,0,0,-0.5044,-0.4852,-0.5156,0.4941,-9.81,-0.15,0.01,0,0,0,-0.4283,-0.5737,0.4411,0.5409,-2.15,9.55,-0.53,0,0,0,0.516,0.6373,0.2138,0.5308,4.45,8.67,1,0,0,0
528174,0,0,1,-22.2583,-15.8423,-10.0415,-3.6255,-0.0055,0.0092,-23.5986,-18.5229,0.0383,9.7731,0.1149,-1.1597,-1.1597,0.3357,0.0383,9.7731,0.1149,-1.1597,-1.1597,0.3357,-7.8433,1.5081,5.8429,0.0221,-0.068,0.0223,0.4805,-0.33,0.3134,0.7496,0.5679,0.4051,0.584,-0.4149,-9.79,-0.27,-0.13,0,0,0,0.4102,0.6053,0.471,0.4933,2.08,9.35,-1.58,0,0,0,0.2986,0.5616,0.4816,0.6028,3.74,8.94,-0.83,0,0,0,-0.5044,-0.4852,-0.5156,0.4941,-9.84,-0.15,0.01,0,0,0,-0.4283,-0.5737,0.4411,0.5409,-2.15,9.54,-0.52,0,0,0,0.5161,0.6374,0.2136,0.5306,4.44,8.64,0.99,0,0,0
528175,0,0,1,-22.2583,-15.8423,-10.0415,-3.6255,0.0055,-0.0128,-23.5986,-18.5229,0.0934,9.8306,0.0694,-1.3733,-1.5869,0.2136,0.0934,9.8306,0.0694,-1.3733,-1.5869,0.2136,-7.8433,1.5081,5.8429,0.0221,-0.068,0.0223,0.4805,-0.33,0.3134,0.7496,0.5679,0.4051,0.584,-0.4149,-9.8,-0.26,-0.14,0,0,0,0.4102,0.6053,0.4711,0.4932,2.06,9.33,-1.57,0,0,0,0.2986,0.5616,0.4816,0.6028,3.78,8.95,-0.82,0,0,0,-0.5044,-0.4852,-0.5156,0.4941,-9.84,-0.15,0,0,0,0,-0.4283,-0.5737,0.4411,0.5409,-2.15,9.54,-0.52,0,0,0,0.5161,0.6373,0.2136,0.5306,4.44,8.63,0.98,0,0,0
528176,0,0,1,-22.2583,-15.8423,-10.0415,-3.6255,0.011,0.0055,-23.5986,-18.5229,0.0886,9.833,0.0694,-1.4343,-1.3733,0.2136,0.0886,9.833,0.0694,-1.4343,-1.3733,0.2136,-7.8433,1.5081,5.8429,0.0221,-0.068,0.0223,0.4805,-0.33,0.3134,0.7496,0.5679,0.4051,0.584,-0.4149,-9.81,-0.25,-0.15,0,0,0,0.4102,0.6053,0.4711,0.4932,2.06,9.33,-1.57,0,0,0,0.2986,0.5616,0.4816,0.6028,3.78,8.95,-0.82,0,0,0,-0.5044,-0.4852,-0.5156,0.4941,-9.83,-0.13,0,0,0,0,-0.4283,-0.5737,0.4412,0.5409,-2.17,9.52,-0.52,0,0,0,0.5161,0.6373,0.2136,0.5307,4.4,8.62,0.98,0,0,0
528177,0,0,1,-22.2583,-15.8423,-10.0415,-3.6255,-0.0055,0.0146,-23.5986,-18.5229,0.0144,9.7588,0.1149,-1.3733,-1.2512,0.4883,0.0144,9.7588,0.1149,-1.3733,-1.2512,0.4883,-7.839,1.5071,5.8108,0.02,-0.0536,0.0203,0.4805,-0.3299,0.3134,0.7497,0.5679,0.4051,0.584,-0.4149,-9.81,-0.25,-0.15,0,0,0,0.4102,0.6053,0.4711,0.4932,2.05,9.34,-1.55,0,0,0,0.2986,0.5615,0.4816,0.6028,3.78,8.95,-0.82,0,0,0,-0.5044,-0.4851,-0.5156,0.4941,-9.84,-0.14,0.02,0,0,0,-0.4283,-0.5737,0.4412,0.5409,-2.24,9.53,-0.54,0,0,0,0.5161,0.6373,0.2136,0.5307,4.41,8.64,0.99,0,0,0
528178,0,0,1,-22.2583,-15.8423,-10.0415,-3.6255,-0.0128,0.0073,-23.5986,-18.5229,0.0599,9.8545,0.0766,-1.1597,-1.4038,0.3967,0.0599,9.8545,0.0766,-1.1597,-1.4038,0.3967,-7.839,1.5071,5.8108,0.02,-0.0536,0.0203,0.4805,-0.3299,0.3134,0.7497,0.5679,0.4051,0.584,-0.4149,-9.79,-0.26,-0.17,0,0,0,0.4102,0.6053,0.4711,0.4932,2.03,9.33,-1.55,0,0,0,0.2986,0.5615,0.4817,0.6028,3.78,8.95,-0.82,0,0,0,-0.5044,-0.4851,-0.5156,0.4941,-9.84,-0.14,0.02,0,0,0,-0.4283,-0.5737,0.4412,0.5409,-2.31,9.53,-0.55,0,0,0,0.5161,0.6373,0.2136,0.5307,4.41,8.64,0.99,0,0,0
528179,0,0,1,-22.2583,-15.8423,-10.0415,-3.6255,-0.0073,0.0238,-23.5986,-18.5229,0.0144,9.8474,0.0742,-1.3428,-1.2207,0.3357,0.0144,9.8474,0.0742,-1.3428,-1.2207,0.3357,-7.8551,1.5045,5.8001,0.0236,-0.0481,0.02,0.4806,-0.3298,0.3134,0.7497,0.5679,0.4051,0.584,-0.4149,-9.78,-0.24,-0.17,0,0,0,0.4102,0.6053,0.4711,0.4932,2.02,9.33,-1.56,0,0,0,0.2986,0.5615,0.4817,0.6028,3.78,8.97,-0.81,0,0,0,-0.5044,-0.4852,-0.5156,0.4941,-9.81,-0.13,0,0,0,0,-0.4283,-0.5736,0.4412,0.5409,-2.36,9.53,-0.57,0,0,0,0.5161,0.6373,0.2137,0.5307,4.43,8.64,1,0,0,0
528180,0,0,1,-22.2583,-15.8423,-10.0415,-3.6255,0.0183,-0.011,-23.5986,-18.5229,0.0263,9.8282,0.0886,-1.3123,-1.4038,0.1526,0.0263,9.8282,0.0886,-1.3123,-1.4038,0.1526,-7.8551,1.5045,5.8001,0.0236,-0.0481,0.02,0.4806,-0.3298,0.3134,0.7497,0.5679,0.4051,0.584,-0.4149,-9.79,-0.25,-0.17,0,0,0,0.4102,0.6053,0.4711,0.4932,2.02,9.35,-1.56,0,0,0,0.2986,0.5615,0.4817,0.6028,3.78,8.97,-0.8,0,0,0,-0.5044,-0.4851,-0.5156,0.4941,-9.84,-0.14,-0.01,0,0,0,-0.4283,-0.5736,0.4412,0.5409,-2.36,9.53,-0.57,0,0,0,0.5161,0.6373,0.2137,0.5307,4.46,8.65,1,0,0,0
528181,0,0,1,-22.2803,-15.8423,-10.0635,-3.6255,0.0128,0,-23.5986,-18.5229,-0.0072,9.8162,0.0766,-1.0681,-1.3123,0.3662,-0.0072,9.8162,0.0766,-1.0681,-1.3123,0.3662,-7.8551,1.5045,5.8001,0.0236,-0.0481,0.02,0.4806,-0.3298,0.3134,0.7497,0.5679,0.405,0.584,-0.4149,-9.78,-0.24,-0.19,0,0,0,0.4102,0.6053,0.4711,0.4932,2.02,9.35,-1.56,0,0,0,0.2986,0.5615,0.4817,0.6028,3.78,8.97,-0.8,0,0,0,-0.5044,-0.4852,-0.5156,0.4941,-9.83,-0.15,-0.02,0,0,0,-0.4283,-0.5736,0.4412,0.5409,-2.41,9.51,-0.57,0,0,0,0.5161,0.6373,0.2137,0.5307,4.5,8.66,0.98,0,0,0
528182,0,0,1,-22.2803,-15.8423,-10.0635,-3.6255,0,-0.011,-23.5986,-18.5229,0.0144,9.845,0.0886,-1.3733,-1.4648,0.3967,0.0144,9.845,0.0886,-1.3733,-1.4648,0.3967,-7.8459,1.5096,5.7665,0.017,-0.0315,0.0181,0.4806,-0.3297,0.3134,0.7498,0.5679,0.405,0.584,-0.4149,-9.78,-0.24,-0.19,0,0,0,0.4102,0.6053,0.4711,0.4932,2,9.35,-1.56,0,0,0,0.2986,0.5615,0.4817,0.6028,3.78,8.97,-0.81,0,0,0,-0.5044,-0.4852,-0.5156,0.4941,-9.83,-0.15,-0.02,0,0,0,-0.4283,-0.5736,0.4413,0.5409,-2.44,9.5,-0.56,0,0,0,0.5161,0.6373,0.2137,0.5307,4.51,8.65,1,0,0,0
